text,humor
Kerry may meet with Colombia peace talks participants within days ,True
"Syria govt. says Nusra Front allies fire mortars on capital, one dead ",True
EU has 10 days to see progress on migrant crisis or Schengen unravels: EU commissioner ,True
Egypt's Sisi under attack on social media after television speech ,True
Rival Labour could swing Brexit battle for UK PM Cameron ,True
China says 'really needs' South China Sea defenses in face of United States:  ,True
Despite migration fears Eritrea won't shorten national service:  ,True
Malaysia blocks access to news portal for violating media law ,True
"Hamas not seeking a war with Israel, says top official ",True
Ally of Ukrainian president accused of meddling in prosecution ,True
Russian jets in Syria pound Latakia ahead of fighting halt ,True
Somali president says 200 Kenyans killed in military camp attack ,True
Kurdish solidarity in Turkey's restive southeast frustrates its Syria policy ,True
Syrian government retakes town near Aleppo road from Islamic State: Observatory ,True
"Explosives, ammunition found near Turkish capital Ankara: local governor ",True
Pakistan's largest opposition party wants army chief to stay when term ends ,True
EU ministers demand drop in migrant flows from Turkey before March 7 summit ,True
Pakistan province passes landmark law protecting women against violence ,True
Sri Lanka appoints war winning army chief as minister ,True
Greece recalls ambassador in Austria for consultations ,True
Israel says Sudanese who wounded soldier was Islamic State sympathizer ,True
Cambodian PM tells troops to fire rockets at illegal loggers ,True
European Parliament calls for Saudi arms embargo ,True
"A year on from Nigerian election victory, Buhari's reforms founder ",True
EU says puzzled by Hungarian migrant referendum ,True
FIFA election to go ahead but Blatter told to stay away:  ,True
Ugandans brace for Musenveni life presidency bid ,True
Hungary says referendum on EU migrant quotas to affect future plans only ,True
"Foxconn to delay signing of Sharp takeover deal, says to clarify terms:  ",True
Deporting foreigners for breaking the law is hot issue as Swiss ready for polls ,True
Mortar attack kills four in Somali capital: police ,True
"Zika outbreak will worsen before it gets better, WHO head says:  ",True
Senior German official denies media report on 3.6 million refugees by 2020 ,True
"U.S. looks to Facebook, private groups to battle online extremism:  ",True
French advisers helping Libyan forces in Benghazi: Libyan commander ,True
Teenager near Tokyo found to have Zika virus after return from Brazil: media,True
U.N. to announce new Syria talks date on Friday: envoy ,True
Zoo animals starve in Yemen city shattered by war ,True
China says its warships to join major U.S.-hosted naval drills ,True
Spain arrests man in North African enclave for promoting Islamist militancy ,True
Russia has yet to fully implement Minsk deal on Ukraine: NATO official ,True
"Net migration to Britain rose to 323,000 in year to September 2015: data ",True
Britain registers EU membership deal at U.N.:  ,True
"NATO should open door to Macedonia, Georgia: Hungary foreign minister ",True
"With canal sabotage, rural protesters vent fury on Indian capital ",True
South Sudan sides trade barbs over peace progress after sanctions threat ,True
BHP Billiton investors sue in U.S. over Brazil dam disaster:  ,True
Turkish foreign minister says Kurdish YPG seeking to divide Syria ,True
Russia says Ukraine has until March 4 to counter lawsuit ,True
"U.N. gathers Libya war crimes evidence, calls for ICC action ",True
The smugglers exploiting millions who are fleeing war and repression:  ,True
Russia: Terrorists are not pawns in geopolitical games in Middle East - RIA ,True
NATO overcomes Greek-Turkish tensions to agree Aegean mission ,True
"Trapped between Iraq frontlines, refugees illustrate Sunni Arab predicament ",True
"China's Xinjiang to use entertainment, possibly singing and dancing, in terror fight  ",True
Tens of thousands of Fijians homeless after cyclone: disaster agency ,True
"For 2017 French presidentials, economic liberalism is in vogue ",True
"With eye on China's rise, Australia to boost defense spending by $21 billion  ",True
Indonesia overturns acquittal of international school teachers convicted of student abuse ,True
"Jamaican austerity government seeks second term, opposition vows jobs ",True
Australia warns travelers of possible militant attacks in Indonesia ,True
"Australia to boost defense spending by $21 billion, buy 12 new submarines  ",True
"Indian teenager escapes debt bondage, says employer burned his legs ",True
German government expects arrival of 3.6 million refugees by 2020: media  ,True
Syrian refugee who charmed Rio with his snacks has eye on Olympics ,True
"Indian farmers deep in debt, seek subsidies, help with insurance ",True
"U.S., China agree on draft North Korea sanctions resolution at U.N.: envoys  ",True
Islamic State bomb supply chain includes firms in 20 countries: report ,True
"Amid transition, Myanmar's Senior General emerges from the shadows ",True
Britain registers EU membership deal at United Nations ,True
Peru electoral board keeps Guzman in race for April elections ,True
Italy's Renzi calls confidence vote on gay unions bill ,True
Danish ruling party to offer new talks in move to avoid crisis ,True
"Brazil court authorizes probes of former Rousseff top aide, Sao Paulo mayor ",True
Six Congolese activists sentenced to prison after general strike ,True
Cuba grants seven dissidents permit to travel ahead of Obama visit ,True
Where the dead don’t count in Europe’s migration crisis ,True
Iran arrests father of jailed U.S. citizen: family ,True
Burkina Faso's ex-president becomes citizen of Ivory Coast ,True
"U.S. Secretary of State Kerry says if Libyan factions cannot get together, Libya will become a failed state",True
Greece will not be turned into warehouse of migrants: PM Tsipras ,True
"Bourbon vessel attacked off Nigeria, two kidnapped ",True
Why proving Zika guilty is a long and painstaking task:  ,True
"Russia gives a gift of 10,000 automatic rifles to Afghanistan:  ",True
Spanish government pact dealt fatal blow hours after announcement ,True
Hungary is going to hold a referendum on EU plans for a mandatory migrant quotas system:  ,True
U.S. plans more freedom of navigation moves in South China Sea: admiral.  ,True
Rescued 16-year-old Swedish girl describes life under IS:  ,True
There are growing signs of a new Western urgency to stop Islamic State in Libya:  ,True
Gang guilty of sex crimes in English town at center of abuse scandal ,True
FIFA appeal panel upholds but shortens Blatter and Platini bans:  ,True
Three injured in gas leak explosion in Chilean capital ,True
Iran's leader warns against Western 'plot':  ,True
Syria's main opposition group is yet to agree to a plan to stop the fighting:  ,True
"Ghani nominates new Afghan interior minister, attorney general ",True
Signs grow of new Western urgency to stop Islamic State in Libya ,True
"Behind the refugee crisis, the families in the West forced to pay and pay:   ",True
"Colombian peace talks back on track, say sponsor countries ",True
 What are the world's least livable cities?  ,True
Yemen government says Hezbollah fighting alongside Houthis ,True
Brazil's Rousseff gains approval despite corruption: poll ,True
"What is it like doing FIFA's top job? Less gravy train, more treadmill -  ",True
South African President Zuma postpones Iran trip ,True
"U.N. says poised for huge Syria aid effort, if the door opens ",True
Indian armed forces to recruit women for all combat roles: president ,True
German votes could persuade Merkel to change course on refugees ,True
Syrian army battles Islamic State for third day near key road ,True
Commission releases disputed 2014 Afghan election results ,True
Egypt's Sisi says Russian plane was brought down by terrorists ,True
French special forces waging 'secret war' in Libya: report -  ,True
Israeli killed by army gunfire meant to foil Palestinian knifing ,True
Malaysia review panel asks anti-graft agency to continue PM Najib probe ,True
Hungary to call referendum on mandatory migrant quotas: PM Orban ,True
Assad tells Putin his government will help with Syria ceasefire:  ,True
Russia's Putin discusses situation in Middle East with Israel's Netanyahu ,True
Islamic State militants forced out of Libya's Sabratha after clashes: officials ,True
Migrants block Greek motorway as bottleneck grows ,True
"Germany, Afghanistan work together to return refugees to Kabul ",True
Greece says faced with crisis from cutbacks in migrant flows ,True
U.S. training African police to counter new jihadist threats ,True
