text,humor
Kerry may meet with Colombia peace talks participants within days ,False
"Syria govt. says Nusra Front allies fire mortars on capital, one dead ",False
EU has 10 days to see progress on migrant crisis or Schengen unravels: EU commissioner ,False
Egypt's Sisi under attack on social media after television speech ,False
Rival Labour could swing Brexit battle for UK PM Cameron ,False
China says 'really needs' South China Sea defenses in face of United States:  ,False
Despite migration fears Eritrea won't shorten national service:  ,False
Malaysia blocks access to news portal for violating media law ,False
"Hamas not seeking a war with Israel, says top official ",False
Ally of Ukrainian president accused of meddling in prosecution ,False
Russian jets in Syria pound Latakia ahead of fighting halt ,False
Somali president says 200 Kenyans killed in military camp attack ,False
Kurdish solidarity in Turkey's restive southeast frustrates its Syria policy ,False
Syrian government retakes town near Aleppo road from Islamic State: Observatory ,False
"Explosives, ammunition found near Turkish capital Ankara: local governor ",False
Pakistan's largest opposition party wants army chief to stay when term ends ,False
EU ministers demand drop in migrant flows from Turkey before March 7 summit ,False
Pakistan province passes landmark law protecting women against violence ,False
Sri Lanka appoints war winning army chief as minister ,False
Greece recalls ambassador in Austria for consultations ,False
Israel says Sudanese who wounded soldier was Islamic State sympathizer ,False
Cambodian PM tells troops to fire rockets at illegal loggers ,False
European Parliament calls for Saudi arms embargo ,False
"A year on from Nigerian election victory, Buhari's reforms founder ",False
EU says puzzled by Hungarian migrant referendum ,False
FIFA election to go ahead but Blatter told to stay away:  ,False
Ugandans brace for Musenveni life presidency bid ,False
Hungary says referendum on EU migrant quotas to affect future plans only ,False
"Foxconn to delay signing of Sharp takeover deal, says to clarify terms:  ",False
Deporting foreigners for breaking the law is hot issue as Swiss ready for polls ,False
Mortar attack kills four in Somali capital: police ,False
"Zika outbreak will worsen before it gets better, WHO head says:  ",False
Senior German official denies media report on 3.6 million refugees by 2020 ,False
"U.S. looks to Facebook, private groups to battle online extremism:  ",False
French advisers helping Libyan forces in Benghazi: Libyan commander ,False
Teenager near Tokyo found to have Zika virus after return from Brazil: media,False
U.N. to announce new Syria talks date on Friday: envoy ,False
Zoo animals starve in Yemen city shattered by war ,False
China says its warships to join major U.S.-hosted naval drills ,False
Spain arrests man in North African enclave for promoting Islamist militancy ,False
Russia has yet to fully implement Minsk deal on Ukraine: NATO official ,False
"Net migration to Britain rose to 323,000 in year to September 2015: data ",False
Britain registers EU membership deal at U.N.:  ,False
"NATO should open door to Macedonia, Georgia: Hungary foreign minister ",False
"With canal sabotage, rural protesters vent fury on Indian capital ",False
South Sudan sides trade barbs over peace progress after sanctions threat ,False
BHP Billiton investors sue in U.S. over Brazil dam disaster:  ,False
Turkish foreign minister says Kurdish YPG seeking to divide Syria ,False
Russia says Ukraine has until March 4 to counter lawsuit ,False
"U.N. gathers Libya war crimes evidence, calls for ICC action ",False
The smugglers exploiting millions who are fleeing war and repression:  ,False
Russia: Terrorists are not pawns in geopolitical games in Middle East - RIA ,False
NATO overcomes Greek-Turkish tensions to agree Aegean mission ,False
"Trapped between Iraq frontlines, refugees illustrate Sunni Arab predicament ",False
"China's Xinjiang to use entertainment, possibly singing and dancing, in terror fight  ",False
Tens of thousands of Fijians homeless after cyclone: disaster agency ,False
"For 2017 French presidentials, economic liberalism is in vogue ",False
"With eye on China's rise, Australia to boost defense spending by $21 billion  ",False
Indonesia overturns acquittal of international school teachers convicted of student abuse ,False
"Jamaican austerity government seeks second term, opposition vows jobs ",False
Australia warns travelers of possible militant attacks in Indonesia ,False
"Australia to boost defense spending by $21 billion, buy 12 new submarines  ",False
"Indian teenager escapes debt bondage, says employer burned his legs ",False
German government expects arrival of 3.6 million refugees by 2020: media  ,False
Syrian refugee who charmed Rio with his snacks has eye on Olympics ,False
"Indian farmers deep in debt, seek subsidies, help with insurance ",False
"U.S., China agree on draft North Korea sanctions resolution at U.N.: envoys  ",False
Islamic State bomb supply chain includes firms in 20 countries: report ,False
"Amid transition, Myanmar's Senior General emerges from the shadows ",False
Britain registers EU membership deal at United Nations ,False
Peru electoral board keeps Guzman in race for April elections ,False
Italy's Renzi calls confidence vote on gay unions bill ,False
Danish ruling party to offer new talks in move to avoid crisis ,False
"Brazil court authorizes probes of former Rousseff top aide, Sao Paulo mayor ",False
Six Congolese activists sentenced to prison after general strike ,False
Cuba grants seven dissidents permit to travel ahead of Obama visit ,False
Where the dead don’t count in Europe’s migration crisis ,False
Iran arrests father of jailed U.S. citizen: family ,False
Burkina Faso's ex-president becomes citizen of Ivory Coast ,False
"U.S. Secretary of State Kerry says if Libyan factions cannot get together, Libya will become a failed state",False
Greece will not be turned into warehouse of migrants: PM Tsipras ,False
"Bourbon vessel attacked off Nigeria, two kidnapped ",False
Why proving Zika guilty is a long and painstaking task:  ,False
"Russia gives a gift of 10,000 automatic rifles to Afghanistan:  ",False
Spanish government pact dealt fatal blow hours after announcement ,False
Hungary is going to hold a referendum on EU plans for a mandatory migrant quotas system:  ,False
U.S. plans more freedom of navigation moves in South China Sea: admiral.  ,False
Rescued 16-year-old Swedish girl describes life under IS:  ,False
There are growing signs of a new Western urgency to stop Islamic State in Libya:  ,False
Gang guilty of sex crimes in English town at center of abuse scandal ,False
FIFA appeal panel upholds but shortens Blatter and Platini bans:  ,False
Three injured in gas leak explosion in Chilean capital ,False
Iran's leader warns against Western 'plot':  ,False
Syria's main opposition group is yet to agree to a plan to stop the fighting:  ,False
"Ghani nominates new Afghan interior minister, attorney general ",False
Signs grow of new Western urgency to stop Islamic State in Libya ,False
"Behind the refugee crisis, the families in the West forced to pay and pay:   ",False
"Colombian peace talks back on track, say sponsor countries ",False
 What are the world's least livable cities?  ,False
Yemen government says Hezbollah fighting alongside Houthis ,False
Brazil's Rousseff gains approval despite corruption: poll ,False
"What is it like doing FIFA's top job? Less gravy train, more treadmill -  ",False
South African President Zuma postpones Iran trip ,False
"U.N. says poised for huge Syria aid effort, if the door opens ",False
Indian armed forces to recruit women for all combat roles: president ,False
German votes could persuade Merkel to change course on refugees ,False
Syrian army battles Islamic State for third day near key road ,False
Commission releases disputed 2014 Afghan election results ,False
Egypt's Sisi says Russian plane was brought down by terrorists ,False
French special forces waging 'secret war' in Libya: report -  ,False
Israeli killed by army gunfire meant to foil Palestinian knifing ,False
Malaysia review panel asks anti-graft agency to continue PM Najib probe ,False
